row_id,mdsdt_ok,mdsdt_secs,mdsdt_model,mdsdt_zx_0,mdsdt_zx_1,mdsdt_zx_2,mdsdt_zx_3,mdsdt_zy_0,mdsdt_zy_1,mdsdt_zy_2,mdsdt_zy_3,mdsdt_rho_0,mdsdt_rho_1,mdsdt_rho_2,mdsdt_rho_3,mdsdt_full_zx_0,mdsdt_full_zx_1,mdsdt_full_zx_2,mdsdt_full_zx_3,mdsdt_full_zy_0,mdsdt_full_zy_1,mdsdt_full_zy_2,mdsdt_full_zy_3,mdsdt_full_rho_0,mdsdt_full_rho_1,mdsdt_full_rho_2,mdsdt_full_rho_3,grtools_ok,grtools_secs,grtools_model,grtools_zx_0,grtools_zx_1,grtools_zx_2,grtools_zx_3,grtools_zy_0,grtools_zy_1,grtools_zy_2,grtools_zy_3,grtools_rho_0,grtools_rho_1,grtools_rho_2,grtools_rho_3,grtools_bound_a1,grtools_bound_a2,grtools_1rep_ok,grtools_1rep_secs,grtools_1rep_model
85,FALSE,0.013111114501953125,ERROR: missing value where TRUE/FALSE needed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,20.097163915634155,"GRT-{PI, PS, DS}",-3.0539783032277072,-3.0539783032277072,-0.2537802478476725,-0.2537802478476725,-0.9626768912224153,3.810140538532025,-0.9626768912224153,3.810140538532025,0,0,0,0,-3.0539783032277072,-0.9626768912224153,TRUE,1.9375660419464111,"GRT-{PI, PS, DS}"
86,TRUE,0.10794305801391602,"{1_RHO, PS(B), DS}",-0.09228111622330108,-0.1020035998467063,0.39868679239995264,1.1720551923513636,-1.4833212974571017,0.05422633966335584,-1.4833212974571017,0.05422633966335584,0.2610698430954392,0.2610698430954392,0.2610698430954392,0.2610698430954392,-0.0896423510757629,-0.1479871097258391,0.40225006532172514,1.204046960026702,-1.4652337926855228,-0.22300783094036664,-1.5341205443525465,0.32807210753165117,0.04695456960988857,0.3407346018938409,-0.20448291966817408,0.5421166152978808,TRUE,19.789355039596558,"GRT-{1_RHO, PS, DS}",-0.07481020007488645,-0.07481020007488645,0.855214859359864,0.855214859359864,-3.670279349731794,0.004933300964373277,-3.670279349731794,0.004933300964373277,0.5521648281970971,0.5521648281970971,0.5521648281970971,0.5521648281970971,-0.07481020007488645,-3.670279349731794,TRUE,2.3664491176605225,"GRT-{1_RHO, PS, DS}"
87,TRUE,0.10699200630187988,"{PI, PS, DS}",-0.9674215485505647,-0.9674215485505647,1.2700084133105436,1.2700084133105436,-1.3829941271003756,1.4557760251146943,-1.3829941271003756,1.4557760251146943,0,0,0,0,-0.7063025628400879,-1.262145176622808,1.1243382315686392,1.4260768722728474,-1.4050715603096327,1.483539859401297,-1.3597373839386058,1.4260768722728474,0.38056823688640706,-0.6589374771866179,-0.620549611829673,0.7667258259559344,FALSE,22.299246072769165,"GRT-{PI, PS, DS}",-1.206086485433476,-1.206086485433476,2.056132435568905,2.056132435568905,-2.7369524655555977,3.197955893704337,-2.7369524655555977,3.197955893704337,0,0,0,0,-1.206086485433476,-2.7369524655555977,TRUE,2.3802688121795654,"GRT-{PI, PS, DS}"
88,TRUE,0.09221506118774414,"{PI, PS, DS}",-1.7861555608184343,-1.7861555608184343,1.4565110089043067,1.4565110089043067,0.023874918204510986,0.2814329110555024,0.023874918204510986,0.2814329110555024,0,0,0,0,-1.70755309355966,-1.8895099603334302,1.258161561063097,1.7972927497249402,-0.06601181237584061,0.2993069104656671,0.1309266489366678,0.2595891288031465,-0.08809557683414494,0.05747459372165574,-0.22062550775346532,0.30641033027045184,TRUE,24.642972946166992,"GRT-{PI, PS, DS}",-2.052661330561984,-2.052661330561984,1.680761542584464,1.680761542584464,0.02556704825293099,0.2957116700099616,0.02556704825293099,0.2957116700099616,0,0,0,0,-2.052661330561984,0.02556704825293099,TRUE,2.991610050201416,"GRT-{PI, PS, DS}"
89,TRUE,0.11698293685913086,"{1_RHO, PS(B), DS}",-0.545705775232908,-0.6709503576619666,1.6874297845805357,0.6589684299800594,-1.7895617457524058,-0.06558426198054865,-1.7895617457524058,-0.06558426198054865,-0.2438477339439256,-0.2438477339439256,-0.2438477339439256,-0.2438477339439256,-0.5566336210672109,-0.647603582924978,1.6759397227734443,0.647603582924978,-1.7012881668522597,-0.17374106191177302,-1.8627318674216518,0.04323119115281753,0.2637344516090968,-0.47451786924336203,-0.747852580363748,-0.032290884511025894,FALSE,23.847906827926636,"GRT-{PI, PS(B), DS}",-0.6270469052226069,-0.6967834844125584,2.0411130945036238,0.6969403357861288,-2.7630935661267,-0.07456266092837094,-2.7630935661267,-0.07456266092837094,0,0,0,0,-0.6270469052226069,-2.7630935661267,FALSE,2.3069980144500732,"GRT-{PI, PS(B), DS}"
90,TRUE,0.11837410926818848,"{PI, PS, DS}",-0.9674214825972671,-0.9674214825972671,0.9891686272696621,0.9891686272696621,-0.5659488189561384,1.1689488445314633,-0.5659488189561384,1.1689488445314633,0,0,0,0,-0.7363159173761296,-1.186831432755818,0.8416212335729144,1.150349380376008,-0.2933812321211931,1.186831432755818,-0.8416212335729142,1.150349380376008,-0.10287313336566413,-0.7139758227015005,-0.305373629943151,0.7045722710152325,TRUE,23.241393089294434,"GRT-{PI, PS, DS}",-1.6789826220761772,-1.6789826220761772,1.7093267892425597,1.7093267892425597,-0.8388601694628618,2.8632646087622478,-0.8388601694628618,2.8632646087622478,0,0,0,0,-1.6789826220761772,-0.8388601694628618,TRUE,1.8289752006530762,"GRT-{PI, PS, DS}"
91,TRUE,0.1158900260925293,"{PI, PS(B), DS}",-1.0675705238781417,-0.5024022233733559,1.0200762327862019,-0.2933812321211931,-1.0444083911358493,-0.09655861528963906,-1.0444083911358493,-0.09655861528963906,0,0,0,0,-1.0675705238781417,-0.5024022233733558,1.0200762327862016,-0.29338123212119355,-1.0675705238781417,-0.29338123212119355,-1.0200762327862019,0.0965586152896391,0.681675263890992,-0.31236780206591874,-0.6674591272075555,0.15575366657443035,FALSE,21.9265079498291,"GRT-{PI, PS(B), DS}",-4.259865230213168,-0.7583878345485391,6.9832826177237655,-0.43898423698970745,-6.673598331271847,-0.1412016106890306,-6.673598331271847,-0.1412016106890306,0,0,0,0,-4.259865230213168,-6.673598331271847,FALSE,2.0133299827575684,"GRT-{PI, PS(B), DS}"
92,TRUE,0.11113381385803223,"{PS, DS}",-1.1170849984937312,-1.1170849984937312,1.5183926672458667,1.5183926672458667,-1.304812256528465,1.5553371244889334,-1.304812256528465,1.5553371244889334,0.4374675362303845,-0.540532891152236,-0.6608063382860282,0.774538812531315,-1.1689488445314822,-1.0853249080767589,1.5010859460440251,1.501085946044025,-1.3351777361189368,1.5932188180230507,-1.2815515655446004,1.501085946044025,0.43021925414387846,-0.5390510285965461,-0.6639399085177744,0.7805478180236297,FALSE,26.62627601623535,"GRT-{PI, PS, DS}",-1.4178240313098924,-1.4178240313098924,2.7030165642369863,2.7030165642369863,-1.8011937904521513,2.747349091162004,-1.8011937904521513,2.747349091162004,0,0,0,0,-1.4178240313098924,-1.8011937904521513,FALSE,2.733342170715332,"GRT-{PI, PS, DS}"
93,TRUE,0.1058351993560791,"{PI, DS}",-1.3676279233156887,-1.5123895860676804,0.9830529168961906,-0.030573399820905792,-0.9485350408266379,0.7810338115227087,-0.45214741076753623,0.3428553053903269,0,0,0,0,-1.3676279233156887,-1.5123895860676804,0.9830529168961907,-0.030573399820906143,-0.948535040826638,0.7810338115227088,-0.45214741076753623,0.34285530539032677,0.2922408627762854,-0.1829247402859632,-0.4108516316273167,-0.11077931731436289,FALSE,26.805554151535034,"GRT-{PI, PS(B), DS}",-1.8477926402569131,-2.0765368534951234,1.145899652707049,-0.029969531270586103,-0.7362943386704061,0.6377701891446511,-0.7362943386704061,0.6377701891446511,0,0,0,0,-1.8477926402569131,-0.7362943386704061,FALSE,2.662943124771118,"GRT-{PI, PS(B), DS}"
94,TRUE,0.09716081619262695,"{PI, PS(B), DS}",-0.30070905457492025,-1.5792195192835747,0.18001236979270505,0.9796220281837229,-2.0256691250598218,0.2533470633086653,-2.0256691250598218,0.2533470633086653,0,0,0,0,-0.3007090545749199,-1.5792195192835747,0.18001236979270518,0.9796220281837229,-2.092837798505774,0.2780781334855009,-1.9435639888558576,0.2298841175792318,0.1224608165350526,-0.13861976126772152,-0.0774825712507697,-0.23006363972256377,FALSE,23.749239921569824,"GRT-{PI, PS(B), DS}",-0.2937961508374798,-1.7847579690779773,0.1858417029333564,1.0092815908086954,-2.7289763020067688,0.2516510834900272,-2.7289763020067688,0.2516510834900272,0,0,0,0,-0.2937961508374798,-2.7289763020067688,FALSE,2.2419450283050537,"GRT-{PI, PS(B), DS}"
95,TRUE,0.10833907127380371,"{PS(B), DS}",-0.7216062664166089,-1.3262472174914277,1.4908312853774675,1.2020306357526154,-2.0639296161103204,1.8627318674216515,-2.0639296161103204,1.8627318674216515,0.2970725946709538,-0.5908802309034347,-0.6148389895327797,0.7499239377044487,-0.7215222839823431,-1.3570753132816922,1.491149190161387,1.1571991346000288,-2.0619165008094624,2.0659314636974653,-2.0659314636974653,1.6959907045502698,0.2972574186454911,-0.5589833220315633,-0.6145153059248821,0.7730854686250921,FALSE,21.365772008895874,"GRT-{1_RHO, PS, DS}",-1.0495791497576783,-1.0495791497576783,1.475509094708348,1.475509094708348,-3.201748213638268,2.3967369504872553,-3.201748213638268,2.3967369504872553,1,1,1,1,-1.0495791497576783,-3.201748213638268,FALSE,2.1545238494873047,"GRT-{1_RHO, PS, DS}"
96,TRUE,0.12728500366210938,"{PI, PS(B), DS}",-1.8557299227201107,-0.3711493232022844,0.6847423917820562,1.7506860712521704,-1.2815476451613608,0.7997751902656656,-1.2815476451613608,0.7997751902656656,0,0,0,0,-1.8557299227201105,-0.3711493232022843,0.684742391782056,1.7506860712521701,-1.3091717167857773,0.8045963803603002,-1.2596595375824995,0.7949086079321859,0.5842092536779756,-0.2710612251237771,0.2505579392148516,0.17164687875010057,FALSE,24.595235109329224,"GRT-{PI, PS(B), DS}",-3.8125321277425273,-0.38987166056361566,0.7466470820424065,2.2483220966619952,-1.414657197743796,0.8459702317292734,-1.414657197743796,0.8459702317292734,0,0,0,0,-3.8125321277425273,-1.414657197743796,FALSE,2.288645029067993,"GRT-{PI, PS(B), DS}"
97,TRUE,0.13553595542907715,"{PS(B), DS}",-1.549467816956477,-1.844246923040205,0.19971447543002507,1.6402165258609263,-1.0099901692495818,1.7568266072518173,-1.0099901692495818,1.7568266072518173,0.18669433141045577,-0.8635121296857643,-0.18435097990124752,0.4818796855652406,-1.5647264713617988,-1.9435639888558573,0.1848670276194424,1.6133583946523031,-1.1868314327558183,1.9435639888558573,-0.841621233572914,1.6133583946523031,0.17897228133974555,-0.8430620209761055,-0.19107596831098903,0.4996090315611933,FALSE,23.94648003578186,"GRT-{PI, PS(B), DS}",-1.710718154569822,-2.9643454804436944,0.18531685889529048,1.8465772507041673,-1.075412744889559,2.2392105755322302,-1.075412744889559,2.2392105755322302,0,0,0,0,-1.710718154569822,-1.075412744889559,FALSE,2.5189099311828613,"GRT-{PI, PS(B), DS}"
98,TRUE,0.12311387062072754,"{PI, PS(B), DS}",-0.48614315483147463,-1.5419862988544464,1.3423356800772612,1.985770403181095,-0.04323119115281371,1.7506860680586587,-0.04323119115281371,1.7506860680586587,0,0,0,0,-0.4861431548314745,-1.5419862988544466,1.3423356800772612,1.9857704031810952,0.018707272235861938,1.6833482640036077,-0.09655861528963937,1.8081173700571715,0.03623703531733582,-0.5617799986010328,0.2516281381207738,0.7697473523509692,FALSE,25.164844036102295,"GRT-{PI, PS(B), DS}",-0.47425951483538464,-1.9060424495750379,1.4715919257107886,2.683025027148761,-0.04788870900222385,2.4054808807396464,-0.04788870900222385,2.4054808807396464,0,0,0,0,-0.47425951483538464,-0.04788870900222385,FALSE,2.2281110286712646,"GRT-{PI, PS(B), DS}"
99,TRUE,0.09931206703186035,"{PI, PS, DS}",-1.1503493787989447,-1.1503493787989447,0.6744896845322956,0.6744896845322956,-0.8616341201741725,1.0675705238781419,-0.8616341201741725,1.0675705238781419,0,0,0,0,-1.2206403488473498,-1.0675705238781417,0.9674215661017012,0.3661063568005699,-0.7647096737863874,1.0675705238781417,-0.9674215661017009,1.0675705238781419,0.4496872182101441,-0.6816752638909919,-0.37532371578883517,0.23193714880402186,FALSE,22.11653995513916,"GRT-{PI, PS, DS}",-2.9760493881137315,-2.9760493881137315,0.9739541133107217,0.9739541133107217,-1.2298047008122128,3.9232804812662736,-1.2298047008122128,3.9232804812662736,0,0,0,0,-2.9760493881137315,-1.2298047008122128,FALSE,2.6488518714904785,"GRT-{PI, PS, DS}"
100,TRUE,0.095172882080078125,"{PI, PS(A), DS}",-1.2305519708494523,-1.2305519708494523,1.7986544787502146,1.7986544787502146,-1.1048357439621106,0.6168806771803037,-1.4157020938005065,1.1918161716813946,0,0,0,0,-1.1983797023069247,-1.2564434852902646,1.7598610279335336,1.8339146358159146,-1.1048357439621106,0.616880677180304,-1.4157020938005063,1.1918161716813944,0.4197983043010687,-0.029487611277401325,-0.6570539427447342,0.5361729038931808,FALSE,24.65472722053528,"GRT-{PI, PS, DS}",-1.4215325877367186,-1.4215325877367186,2.7764596199584846,2.7764596199584846,-1.4597447184972554,0.9212553500830227,-1.4597447184972554,0.9212553500830227,0,0,0,0,-1.4215325877367186,-1.4597447184972554,FALSE,2.281541109085083,"GRT-{PI, PS, DS}"
101,TRUE,0.09802985191345215,"{PI, PS(B), DS}",-1.1066243481171736,-1.5734833683359515,1.7924596898401042,1.9120800929233377,-1.491286042035065,1.4682161966232308,-1.491286042035065,1.4682161966232308,0,0,0,0,-1.1066243481171736,-1.5734833683359515,1.7924596898401042,1.9120800929233375,-1.5514020297029791,1.4385113572990298,-1.4533783959029394,1.498211871283548,0.17772688468260325,-0.08018875955975517,-0.14302611907110668,0.3010030125764272,TRUE,23.29255986213684,"GRT-{PI, PS, DS}",-1.3908231315156012,-1.3908231315156012,2.0837677265111543,2.0837677265111543,-1.588564978480696,1.567528473980796,-1.588564978480696,1.567528473980796,0,0,0,0,-1.3908231315156012,-1.588564978480696,FALSE,2.7223429679870605,"GRT-{PI, PS, DS}"
102,TRUE,0.17116308212280273,"{PI, PS(B), DS}",-1.530131219649769,-0.11418529432142821,0.06601181237584053,1.7116753065097285,-1.0341302635025749,0.07264961733117943,-1.0341302635025749,0.07264961733117943,0,0,0,0,-1.530131219649769,-0.11418529432142846,0.0660118123758409,1.7116753065097288,-1.184486663548627,0.0518130138218156,-0.9244286998588878,0.090945077535497,0.4566858643375381,-0.033296011432585086,-0.0766910525488437,-0.15804552039552183,TRUE,20.640738010406494,"GRT-{PI, PS(B), DS}",-1.6423671718548298,-0.11634223480526629,0.06811217531149616,1.9147793981887007,-1.0850084802107003,0.0682513980011672,-1.0850084802107003,0.0682513980011672,0,0,0,0,-1.6423671718548298,-1.0850084802107003,TRUE,2.329317092895508,"GRT-{PI, PS(B), DS}"
103,TRUE,0.1186068058013916,"{PI, PS(B), DS}",-1.501085946044025,-0.8957798188835892,1.335177736118937,0.04643572477052666,-0.6744897215534816,1.2206403488473496,-0.6744897215534816,1.2206403488473496,0,0,0,0,-1.5010859460440247,-0.8957798188835894,1.3351777361189368,0.04643572477052682,-0.5244005127080406,1.0444087948725962,-0.9084578685373851,1.4461035929181754,0.2705150752456419,-0.14550367763892869,-0.5061832068574191,0.024530820696777977,TRUE,22.313786029815674,"GRT-{PI, PS(B), DS}",-2.6931996212167255,-1.1192357840018454,2.7767447498336755,0.0567108222242827,-0.8279769384225338,1.7081463815562556,-0.8279769384225338,1.7081463815562556,0,0,0,0,-2.6931996212167255,-0.8279769384225338,FALSE,1.854978084564209,"GRT-{PI, PS(B), DS}"
104,TRUE,0.17340493202209473,"{PI, PS, DS}",-0.8416212242828924,-0.8416212242828924,0.9446695913024014,0.9446695913024014,-0.21779837992376222,1.1107716166268866,-0.21779837992376222,1.1107716166268866,0,0,0,0,-0.5659488219328632,-1.150349380376008,1.1107716166367858,0.7916386077433747,1.2676742710075469e-17,1.150349380376008,-0.43072729929545756,1.0675705238781417,0.5105994910910506,-0.7045750237283357,-0.26700331392509175,0.5030438016993314,FALSE,20.174528121948242,"GRT-{PI, PS, DS}",-1.314547276456779,-1.314547276456779,1.6852782523465213,1.6852782523465213,-0.31653051188539666,2.6698732296408676,-0.31653051188539666,2.6698732296408676,0,0,0,0,-1.314547276456779,-0.31653051188539666,TRUE,1.9186160564422607,"GRT-{PI, PS, DS}"
105,TRUE,0.17445111274719238,"{PI, PS, DS}",-1.1937950727640287,-1.1937950727640287,1.0968035103803384,1.0968035103803384,-1.3476288775636938,-0.11964811303966304,-1.3476288775636938,-0.11964811303966304,0,0,0,0,-1.067570523878142,-1.335177736118937,1.3829941271006385,0.8416212335729142,-1.3091717167857773,-0.22988411757923197,-1.3829941271006385,-3.0430492510752542e-16,0.6031574532304668,0.1277545497690052,-0.7582523463389785,-0.443864910020345,FALSE,25.23394799232483,"GRT-{PI, PS, DS}",-1.886363004229376,-1.886363004229376,1.571432544385362,1.571432544385362,-2.684659878122014,-0.15293149555408458,-2.684659878122014,-0.15293149555408458,0,0,0,0,-1.886363004229376,-2.684659878122014,FALSE,2.670132875442505,"GRT-{PI, PS, DS}"
106,TRUE,0.08054518699645996,"{PI, PS, DS}",-0.7322762047230996,-0.7322762047230996,2.0868573133559067,2.0868573133559067,-0.5439640608562041,0.7215216805735409,-0.5439640608562041,0.7215216805735409,0,0,0,0,-0.7857738315244838,-0.6807969187645752,2.028069144933907,2.160044423184283,-0.5359400266474904,0.6557266787982536,-0.5511070633798174,0.7878760170254155,6.320466264943239e-4,-0.005023141297116517,-0.05040094965093404,0.31330146340309495,TRUE,24.439950942993164,"GRT-{PI, PS, DS}",-0.7556644458068267,-0.7556644458068267,2.323621456660632,2.323621456660632,-0.5660292375896983,0.7529489235375395,-0.5660292375896983,0.7529489235375395,0,0,0,0,-0.7556644458068267,-0.5660292375896983,TRUE,2.746975898742676,"GRT-{PI, PS, DS}"
107,FALSE,0.06874489784240723,ERROR: x appears to be not positive definite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,21.017534017562866,"GRT-{PI, PS(B), DS}",-0.06457026119227803,-1.208497103066302,2.683694523970764,0.60444081595445,-2.3099310705877487,1.893123327343039,-2.3099310705877487,1.893123327343039,0,0,0,0,-0.06457026119227803,-2.3099310705877487,FALSE,2.0071182250976563,"GRT-{PI, PS(B), DS}"
108,FALSE,0.058975934982299805,ERROR: x appears to be not positive definite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,21.68996500968933,"GRT-{PI, PS(B), DS}",-1.8283423200123425,-0.47294789658996783,0.27398049903993016,0.824223604875288,-3.3697407082811184,1.1777531677313453,-3.3697407082811184,1.1777531677313453,0,0,0,0,-1.8283423200123425,-3.3697407082811184,TRUE,2.1596269607543945,"GRT-{PI, PS(B), DS}"
109,TRUE,0.12741899490356445,"{PI, PS(B), DS}",-1.562153092205226,-2.2624658078718447,2.5077381179651295,1.2356678188857966,-1.6041449622394166,1.1795940549477235,-1.6041449622394166,1.1795940549477235,0,0,0,0,-1.5621530922052258,-2.2624658078718447,2.5077381179651295,1.2356678188857966,-1.6192268749900411,1.1833097993865727,-1.5902158976781258,1.1743103789066798,0.2048635284057606,-0.13364191194590003,-0.2749929797099002,0.17375104510785344,TRUE,26.66658306121826,"GRT-{PI, PS(B), DS}",-1.5942445755998436,-2.4692503781419237,2.4383214105099893,1.2534380750563883,-1.6376211131927128,1.1978600200464875,-1.6376211131927128,1.1978600200464875,0,0,0,0,-1.5942445755998436,-1.6376211131927128,FALSE,2.8776021003723145,"GRT-{1_RHO, PS(B), DS}"
110,TRUE,0.11122488975524902,"{PI, PS(B), DS}",-1.150349380376008,-1.2521195202652196,-0.06601181237584065,1.0031479676625341,-0.26540475325940666,1.2521195202652196,-0.26540475325940666,1.2521195202652196,0,0,0,0,-1.1503493803760079,-1.2521195202652193,-0.06601181237584094,1.0031479676625341,-0.10463345561407546,1.2521195202652193,-0.47950565333095024,1.2521195202652196,-0.19401904148408325,-0.7298339461158496,0.4174913415245879,0.5821954198296968,TRUE,21.634399890899658,"GRT-{PI, PS(B), DS}",-1.63811359543059,-2.9271614896524323,-0.0789769466114254,1.5095572995405002,-0.3394642396712819,2.98343416830174,-0.3394642396712819,2.98343416830174,0,0,0,0,-1.63811359543059,-0.3394642396712819,FALSE,2.41166090965271,"GRT-{PI, PS(B), DS}"
111,FALSE,0.008434057235717773,ERROR: missing value where TRUE/FALSE needed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,21.697546005249023,"GRT-{PI, PS, DS}",-3.158337851447172,-3.158337851447172,1.131047220432003,1.131047220432003,-9.0075005435293e-5,1.0550544482564288,-9.0075005435293e-5,1.0550544482564288,0,0,0,0,-3.158337851447172,-9.0075005435293e-5,FALSE,2.1367850303649902,"GRT-{PI, PS, DS}"
112,TRUE,0.10146498680114746,"{PI, PS(B), DS}",-1.042246741832409,-1.975664650535523,0.6744897501960817,1.3091717167857773,-0.16349352592986444,0.15513824910911173,-0.16349352592986444,0.15513824910911173,0,0,0,0,-1.042246741832409,-1.975664650535523,0.6744897501960818,1.3091717167857773,-0.17018472411236896,0.07557272568402965,-0.15731068461017106,0.2615728296513021,-0.11339014754151422,-0.032135790477412995,-0.1237954187472512,0.14714770050748308,FALSE,21.114636182785034,"GRT-{PI, PS(B), DS}",-1.1120790677971293,-2.7439928473919055,0.7097308751314089,1.477923331922915,-0.16684467128932617,0.16486744051964008,-0.16684467128932617,0.16486744051964008,0,0,0,0,-1.1120790677971293,-0.16684467128932617,FALSE,2.527045965194702,"GRT-{PI, PS(B), DS}"
113,FALSE,0.10330796241760254,ERROR: missing value where TRUE/FALSE needed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,19.310501098632813,"GRT-{PI, PS(B), DS}",-3.1221380307766977,-5.548995015489631,3.966771027873524,0.0030810531288407716,0.22953352748598946,0.9358109285886038,0.22953352748598946,0.9358109285886038,0,0,0,0,-3.1221380307766977,0.22953352748598946,FALSE,1.8960399627685547,"GRT-{PI, PS(B), DS}"
114,TRUE,0.08962011337280273,"{PI, PS, DS}",-1.4260768721964503,-1.4260768721964503,0.46049453910071975,0.46049453910071975,-0.5729675484893663,1.5572843681885635,-0.5729675484893663,1.5572843681885635,0,0,0,0,-1.517929159594279,-1.3517022399306613,0.3993230673495514,0.5157047936930382,-0.4604945391031164,1.5647264713617988,-0.7018725954219606,1.549705900736589,0.23577104941373128,-0.6812581661133684,-0.17141723072900497,0.2604449254254493,FALSE,27.169713020324707,"GRT-{PI, PS, DS}",-2.0721179974390243,-2.0721179974390243,0.5212525289583074,0.5212525289583074,-0.6899711023589102,2.610621845334673,-0.6899711023589102,2.610621845334673,0,0,0,0,-2.0721179974390243,-0.6899711023589102,FALSE,2.6668989658355713,"GRT-{PI, PS, DS}"
115,TRUE,0.1425020694732666,"{PI, PS(B), DS}",-1.9022164957820158,-1.8107766086044805,0.5024022233733559,1.926403152963982,-1.110771215345934,1.243254667084282,-1.110771215345934,1.243254667084282,0,0,0,0,-1.9022164957820156,-1.8107766086044805,0.5024022233733558,1.926403152963982,-1.1331700302595604,1.3549339667142235,-1.0872573835362354,1.1669186011353176,0.4962104994413698,-0.6157156134467472,-0.045148463755831744,0.5062930688546944,FALSE,24.388924837112427,"GRT-{PI, PS(B), DS}",-3.1287135378880824,-5.208068596442713,0.5260779071789132,3.3296080833073414,-1.2199745269575224,1.4151654049292854,-1.2199745269575224,1.4151654049292854,0,0,0,0,-3.1287135378880824,-1.2199745269575224,TRUE,2.351900100708008,"GRT-{PI, PS(B), DS}"
116,TRUE,0.10520100593566895,"{PI, PS(B), DS}",-2.524260343642259,-0.5555589554799827,1.2815515655446008,1.9145058250555576,-0.9986820866038384,0.3630076224524523,-0.9986820866038384,0.3630076224524523,0,0,0,0,-2.5242603436422595,-0.5555589554799828,1.2815515655446008,1.9145058250555573,-1.0712479180160464,0.3377691096577255,-0.902734791643865,0.3874640445515792,0.3767059302917113,-0.008211052573508652,-0.05209976243287892,0.09057295439479335,TRUE,25.347872018814087,"GRT-{PI, PS(B), DS}",-2.9255183771097335,-0.5726919035703726,1.291149930274035,2.152563791434583,-1.0211263422496029,0.36516473373830083,-1.0211263422496029,0.36516473373830083,0,0,0,0,-2.9255183771097335,-1.0211263422496029,TRUE,2.143157958984375,"GRT-{1_RHO, PS(B), DS}"
117,TRUE,0.14367985725402832,"{PI, PS, DS}",-1.1628312901311522,-1.1628312901311522,1.4362071783654817,1.4362071783654817,-1.1503493803757727,1.220640200357585,-1.1503493803757727,1.220640200357585,0,0,0,0,-1.4050715603096324,-0.9674215661017008,1.3597373839386058,1.501085946044025,-1.17498679206609,0.9674215661017008,-1.124338231568639,1.501085946044025,0.6352650235725145,-0.20291847695387255,-0.6205496118296732,0.7805478180236297,FALSE,25.720060110092163,"GRT-{PI, PS, DS}",-1.6196782988965515,-1.6196782988965515,2.7995174371621774,2.7995174371621774,-1.61616282076271,1.7553700517705764,-1.61616282076271,1.7553700517705764,0,0,0,0,-1.6196782988965515,-1.61616282076271,FALSE,2.8770029544830322,"GRT-{PI, PS, DS}"
118,TRUE,0.131195068359375,"{PI, PS(B), DS}",-1.1868314327558183,-1.2815515655446006,1.0031479676625343,-0.33603814037182317,-1.0852823705059358,1.267075661079333,-1.0852823705059358,1.267075661079333,0,0,0,0,-1.1868314327558183,-1.2815515655446004,1.0031479676625341,-0.33603814037182295,-0.9288994916472709,1.2815515655446004,-1.2521195202652196,1.2521195202652196,0.556303499544542,-0.7365998048334199,-0.5821954198296969,-0.19424914462133064,TRUE,21.111852169036865,"GRT-{PI, PS(B), DS}",-3.2105470916459424,-4.974551021906549,1.488500744837812,-0.4379194736232761,-1.8107634836840385,4.16997296777033,-1.8107634836840385,4.16997296777033,0,0,0,0,-3.2105470916459424,-1.8107634836840385,FALSE,3.1606950759887695,"GRT-{PI, PS(B), DS}"
119,TRUE,0.07905101776123047,"{PI, PS, DS}",-0.7647096737863869,-0.7647096737863869,0.7215197502878141,0.7215197502878141,-0.721519750287814,0.764709673786387,-0.721519750287814,0.764709673786387,0,0,0,0,-0.7647096737863872,-0.7647096737863872,0.6744897501960816,0.764709673786387,-0.7647096737863872,0.7647096737863873,-0.6744897501960816,0.764709673786387,0.5748985383077921,-0.5748985383077923,-0.5342895672253395,0.5748985383077921,FALSE,10.185075044631958,"GRT-{PI, PS, DS}",-2.577673431617847,-2.577673431617847,3.0773180330108305,3.0773180330108305,-3.142707884992382,3.2127633711152237,-3.142707884992382,3.2127633711152237,0,0,0,0,-2.577673431617847,-3.142707884992382,TRUE,1.2882280349731445,"GRT-{PI, PS, DS}"
